"bill_date","bill_time","bill_no","member_id","sku_code","sku_name","qty","sales"
2022-09-08,"16:54:32  น.","8721b7ca","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"17:16:36  น.","bbab875d","78087b60",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-08,"17:20:32  น.","ba69ed6a","4754a96a",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"18:52:36  น.","aeddd78c","5f55663e",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-08,"19:40:48  น.","852d0356","",7001050,"Good at Heart",1,104.8135
2022-09-08,"19:40:48  น.","852d0356","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"20:12:32  น.","b9a733c1","8c82ae0c",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-08,"20:17:31  น.","b3391ecb","0358702d",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-08,"20:54:37  น.","e8194d14","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"12:03:39  น.","8ef05236","e0fb9499",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"12:08:09  น.","b4b1a04a","3fae4cfa",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2824
2022-09-08,"12:09:43  น.","8f323801","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-08,"12:13:42  น.","8d748658","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-08,"12:14:51  น.","b7357424","",7001050,"Good at Heart",1,104.8135
2022-09-08,"12:14:51  น.","b7357424","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"12:39:51  น.","8a7d2e84","",7001049,"Flu Fighter",1,104.8135
2022-09-08,"12:44:29  น.","b03cdcf8","5492d607",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0906
2022-09-08,"13:00:52  น.","a488e61e","7d4ce82b",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"13:17:37  น.","9ec91462","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-08,"13:33:29  น.","a54a8c29","ce8c2e52",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"13:49:54  น.","9c8faa3b","",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-08,"14:26:20  น.","a6ce5847","38d9154a",7001052,"Immune Booster",2,204.627
2022-09-08,"15:49:02  น.","a3814ec2","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"17:25:45  น.","a24324f5","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"13:53:23  น.","43fc1985","",7009018,"ลาเต้เย็น 240 ml#ขวด",1,79.8579
2022-09-08,"13:53:23  น.","43fc1985","",7023050,"สลัดแร็ปหมูย่าง",1,128.9414
2022-09-08,"18:59:15  น.","bf9c0fd2","a956095a",7009017,"อเมริกาโน่เย็น 240 ml#ขวด",3,229.5737
2022-09-08,"10:03:38  น.","2f55160d","",7022022,"ซุปฟักทอง",1,75.7016
2022-09-08,"08:39:26  น.","53d2c8ac","b30f9e1d",7001052,"Immune Booster",1,104.8135
2022-09-08,"09:27:53  น.","4db2d585","0494821f",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-08,"09:48:58  น.","4abb7d59","b74b004e",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-08,"10:14:22  น.","44a82ce1","6ec47704",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-08,"10:48:25  น.","6b9f8e4c","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-08,"14:15:38  น.","fbb878fe","",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-08,"14:23:15  น.","c3bf34db","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-08,"16:14:36  น.","df9997ab","",7001050,"Good at Heart",1,104.8135
2022-09-08,"18:01:41  น.","cfa0d1ff","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"18:14:26  น.","f2e88b5f","e806d3dc",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"18:37:45  น.","e359adf9","99fa73e6",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-08,"19:50:01  น.","b0a16d75","0d8dc42f",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"12:24:59  น.","7980be04","",7023051,"สลัดแร็ปอกไก่ย่าง",1,128.9325
2022-09-08,"08:48:28  น.","f1e97dc1","7bad4b30",7004037,"มอคค่าร้อน",1,75.7016
2022-09-08,"08:55:08  น.","cf25f30f","dba67239",7004044,"มอคค่าเย็น",1,84.0231
2022-09-08,"09:13:52  น.","cee79938","2d9317a1",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-08,"09:20:12  น.","f722bf2a","03c9f3f9",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-08,"09:23:23  น.","cca12761","d579562a",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"09:28:53  น.","f6e0d51d","",7004052,"เอสเพรสโซ่มะปี๊ด",1,96.492
2022-09-08,"09:36:01  น.","fdbc9220","0187c725",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"09:59:20  น.","c7fd605c","",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-08,"10:02:49  น.","fe38464e","",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-08,"10:13:04  น.","fffa2c79","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"10:27:05  น.","c136a2b7","55d96b0f",7005016,"ชา Mixed Berry เย็น",1,67.3801
2022-09-08,"10:33:58  น.","fb7750cb","7947474b",7004041,"อเมริกาโน่เย็น",1,79.8668
2022-09-08,"10:38:07  น.","c0f4c880","cb7d8f6e",7022024,"ซุปแครอทขิง",1,75.7016
2022-09-08,"10:38:07  น.","c0f4c880","cb7d8f6e",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-08,"10:59:33  น.","f931ee92","6dc73b76",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"11:47:02  น.","c2b276d9","c2ab58b0",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"11:50:02  น.","f8f384a5","",7022024,"ซุปแครอทขิง",1,75.7016
2022-09-08,"12:07:34  น.","d40af8a3","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"12:14:36  น.","ee4b0adf","6965b6dc",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-08,"12:34:25  น.","d78e2ccd","5d17ed4f",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-08,"12:36:11  น.","edcfdeb1","",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-08,"12:48:28  น.","d64c46fa","",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-08,"12:49:43  น.","e880c834","d579562a",7023031,"Mini-สลัดธัญพืช",1,71.5453
2022-09-08,"13:14:00  น.","d2c13a48","30fd3627",7004049,"เอสเพรสโซ่มะนาวโซดา",1,96.492
2022-09-08,"13:15:52  น.","eb041c5a","f3786bad",7007016,"น้ำแข็งเปล่า",2,16.6412
2022-09-08,"13:34:02  น.","eac6766d","",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-08,"13:37:59  น.","d145ee26","a2d5b781",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-08,"13:45:22  น.","e19a3150","",7005021,"ชาร้อน Peach",1,67.3801
2022-09-08,"13:48:47  น.","da19a91b","",7004046,"อเมริกาโน่น้ำผึ้งมะนาว",1,96.492
2022-09-08,"14:03:11  น.","dbdbc32c","74bc9874",7004058,"มัทฉะปั่น",1,96.492
2022-09-08,"14:47:51  น.","e21ee53e","108f0484",7004044,"มอคค่าเย็น",2,163.0373
2022-09-08,"15:12:14  น.","e3dc8f09","",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-08,"15:34:38  น.","e693998c","",7004050,"มัทฉะลาเต้เย็น",1,88.1794
2022-09-08,"15:39:33  น.","dd1001c7","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"16:49:47  น.","e5174de2","1ab20531",7004048,"อเมริกาโน่มะพร้าวน้ำหอม",1,96.492
2022-09-08,"17:05:59  น.","de94d5a9","d37b085e",7001052,"Immune Booster",1,104.8135
2022-09-08,"17:05:59  น.","de94d5a9","d37b085e",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-08,"17:05:59  น.","de94d5a9","d37b085e",7001051,"Anti Aging",1,104.8135
2022-09-08,"17:07:37  น.","e4d527d5","",7005016,"ชา Mixed Berry เย็น",1,67.3801
2022-09-08,"17:12:30  น.","df56bf9e","",7004042,"คาปูชิโน่เย็น",1,84.0231
2022-09-08,"17:13:04  น.","cbe28578","6e45b7a3",7007016,"น้ำแข็งเปล่า",1,10.8206
2022-09-08,"17:13:04  น.","cbe28578","6e45b7a3",7001049,"Flu Fighter",1,104.8135
2022-09-08,"17:18:57  น.","f0611d33","13758f98",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"17:47:43  น.","c9a43b21","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-08,"17:47:43  น.","c9a43b21","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"07:55:13  น.","77f54be6","227426d2",7004035,"คาปูชิโน่ร้อน",1,75.7016
2022-09-08,"11:09:09  น.","c077866f","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5364
2022-09-08,"11:46:54  น.","cde003b9","b678de2b",7023032,"Mini-สลัดหมูหลุมย่าง",1,71.5453
2022-09-08,"13:02:27  น.","d1c6a0c9","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"13:58:16  น.","de5d9183","c448aff4",7023053,"สลัดแร็ปเทมเป้",1,117.2824
2022-09-08,"15:32:44  น.","8fe3ef56","ebaf9c54",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.3002
2022-09-08,"17:25:28  น.","9adfb542","7d45c76e",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"18:35:23  น.","beb450d2","712a9305",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-08,"18:35:23  น.","beb450d2","712a9305",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-08,"20:01:26  น.","9b57d5b0","15a31300",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"10:29:58  น.","d8106402","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,79.0302
2022-09-08,"10:28:27  น.","a5604311","",7004063,"I/S คาปูชิโน่",1,75.7016
2022-09-08,"10:35:39  น.","c09d28b6","",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"10:53:13  น.","55190c14","7786fba3",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"11:20:33  น.","0b67fff8","",7023031,"Mini-สลัดธัญพืช",1,71.5453
2022-09-08,"11:44:41  น.","a4a22926","289bc4ec",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"11:44:41  น.","a4a22926","289bc4ec",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"11:47:59  น.","54db6623","62fb28c5",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"11:52:04  น.","9f21b16d","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"11:58:29  น.","6f58fe68","2ca7c3dd",7023035,"M-สลัดธัญพืช",1,104.8135
2022-09-08,"12:00:04  น.","3360b3dd","7fd1ead6",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"12:02:11  น.","a6e4977f","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"12:14:34  น.","569dd87a","",7004034,"อเมริกาโน่ร้อน",1,71.5453
2022-09-08,"12:19:28  น.","08e32b96","52aeeba6",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"12:22:58  น.","a726fd48","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"12:24:56  น.","c2db96ef","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"12:29:49  น.","9ca56503","6d339fa9",7023036,"M-สลัดหมูหลุมย่าง",1,104.8135
2022-09-08,"12:35:43  น.","6cdc2a06","d0f22853",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"12:38:05  น.","8c3aed07","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"12:40:31  น.","19bec9a5","",7023039,"L-สลัดธัญพืช",1,138.0817
2022-09-08,"12:42:49  น.","7c43a202","d9feb44e",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"12:45:20  น.","e9c786a0","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5737
2022-09-08,"12:45:20  น.","e9c786a0","",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-08,"12:55:48  น.","d2441eeb","d55cd92d",7004041,"อเมริกาโน่เย็น",1,79.8579
2022-09-08,"12:57:55  น.","8df88730","e4e0b449",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-08,"13:05:12  น.","187ca392","f815dc7a",7004060,"I/S ลาเต้",1,75.7016
2022-09-08,"13:05:12  น.","187ca392","f815dc7a",7004054,"Add Oat Milk",1,25.7904
2022-09-08,"13:08:48  น.","7d81c835","21265318",7004065,"ลาเต้โอ๊ต เย็น",1,104.8135
2022-09-08,"13:17:52  น.","e805ec97","a458fb6c",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"13:30:23  น.","4602507e","",7023049,"สลัดแร็ปผักย่าง",1,117.2913
2022-09-08,"13:43:54  น.","1a3a1dcb","aee59fbe",7023037,"M-สลัดอกไก่ Low uric ย่าง",1,104.8135
2022-09-08,"14:04:53  น.","ea4352ce","",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-08,"14:05:36  น.","b43da122","",7023038,"L-สลัดผักย่างอินทรีย์",1,138.0817
2022-09-08,"14:15:58  น.","21b98580","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-08,"14:19:02  น.","d1c0ca85","",7025031,"ชุดแซลมอนย่างซอสเทอริยากิ",1,229.5826
2022-09-08,"14:19:02  น.","d1c0ca85","",7023041,"L-สลัดอกไก่ Low uric ย่าง",1,138.0817
2022-09-08,"14:28:50  น.","8e7c535e","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-08,"14:34:50  น.","b5ffcb15","19a82cc3",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"14:34:50  น.","b5ffcb15","19a82cc3",7023040,"L-สลัดหมูหลุมย่าง",1,138.0817
2022-09-08,"14:47:20  น.","8b3345db","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"14:51:15  น.","1eb76179","",7004038,"โกโก้ร้อน",1,75.6927
2022-09-08,"14:51:15  น.","1eb76179","",7023030,"Mini-สลัดผักย่างอินทรีย์",1,71.5453
2022-09-08,"14:51:15  น.","1eb76179","",7023033,"Mini-สลัดอกไก่ Low uric ย่าง",1,71.5453
2022-09-08,"14:58:27  น.","7b4a0ade","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"15:10:29  น.","2534f932","",7023047,"สลัดแร็ปปลานิลอินทรีย์",1,117.2913
2022-09-08,"15:24:56  น.","40c99295","",7006016,"น้ำผึ้งมะนาวอินทรีย์",1,75.7016
2022-09-08,"15:38:32  น.","8af12fec","",7001050,"Good at Heart",1,104.8135
2022-09-08,"16:02:49  น.","7a8860e9","76a3c7b7",7023054,"สลัดแร็ปอะโวคาโด",1,117.2913
2022-09-08,"16:10:45  น.","ef0c444b","00f0e4d4",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"16:20:00  น.","b172b7a7","1aa83649",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
2022-09-08,"16:30:52  น.","24f69305","",7023034,"M-สลัดผักย่างอินทรีย์",1,104.8135
2022-09-08,"16:34:44  น.","410bf8a2","",7023050,"สลัดแร็ปหมูย่าง",1,117.2913
2022-09-08,"16:40:23  น.","d48fdc00","",7023051,"สลัดแร็ปอกไก่ย่าง",1,117.2913
